log10Mvir,n_particles,sim
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
6.157208874521692,50.0,h148
9.395569250437442,92043.0,h229
9.029249815737654,51100.0,h229
9.028241747077377,38014.0,h229
8.749522979768784,20775.0,h229
8.768245801331878,20530.0,h229
8.761278165131257,20175.0,h229
8.488054096112535,16275.0,h229
8.581275917047623,13763.0,h229
8.58921548127175,13520.0,h229
8.545770858615498,12233.0,h229
8.541096009786676,12102.0,h229
8.492986554262446,10833.0,h229
8.420340333344361,9167.0,h229
8.395810226361176,9073.0,h229
8.403065587174302,8807.0,h229
8.314000018279051,7174.0,h229
8.201197685469797,5533.0,h229
8.184557999599013,5325.0,h229
8.10669733544268,4451.0,h229
8.09351974058779,4318.0,h229
8.06579251542616,4157.0,h229
8.075762230506127,4145.0,h229
8.073028795933759,4119.0,h229
7.9870264158233395,3379.0,h229
7.969586893793705,3246.0,h229
7.928795649301023,2955.0,h229
7.920636138163654,2900.0,h229
7.914452642657172,2859.0,h229
7.913692020990908,2854.0,h229
7.887020579499875,2684.0,h229
7.883283178810357,2661.0,h229
7.824661372192257,2325.0,h229
7.809841073233466,2247.0,h229
7.805763801961224,2226.0,h229
7.804786641769705,2221.0,h229
7.797491210684104,2184.0,h229
7.790070427295751,2147.0,h229
7.774418417144789,2071.0,h229
7.773788638382129,2068.0,h229
7.7735787528473645,2067.0,h229
7.765306367551588,2028.0,h229
7.76294400978517,2017.0,h229
7.744919323826908,1935.0,h229
7.7356180593262165,1894.0,h229
7.728451182944577,1863.0,h229
7.717831877479531,1818.0,h229
7.711091529506037,1790.0,h229
7.708657955113754,1780.0,h229
7.697537948442162,1735.0,h229
7.691995996601163,1713.0,h229
7.687151576421434,1694.0,h229
7.679913707527656,1666.0,h229
7.672817082065347,1639.0,h229
7.669358727054666,1626.0,h229
7.652197008538782,1563.0,h229
7.639223442321511,1517.0,h229
7.634619324702841,1501.0,h229
7.621101468626596,1455.0,h229
7.57617197689389,1312.0,h229
7.573848246426815,1305.0,h229
7.568491548250035,1289.0,h229
7.554452815848653,1248.0,h229
7.5506074306351305,1237.0,h229
7.5477906989411006,1229.0,h229
7.542456929216997,1214.0,h229
7.525680874124194,1168.0,h229
7.515904296220472,1142.0,h229
7.50861858874866,1123.0,h229
7.50238614687417,1107.0,h229
7.4964605227215335,1092.0,h229
7.491661393688889,1080.0,h229
7.488838270873817,1073.0,h229
7.481491358482472,1055.0,h229
7.480254219073572,1052.0,h229
7.474436270310145,1038.0,h229
7.469386030543302,1026.0,h229
7.467264677431273,1021.0,h229
7.466837974667767,1020.0,h229
7.462989134441611,1011.0,h229
7.4612673617813,1007.0,h229
7.456060704877479,995.0,h229
7.45299555767577,988.0,h229
7.439604240376873,958.0,h229
7.437331916786164,953.0,h229
7.4295148869212895,936.0,h229
7.423910736680026,924.0,h229
7.423910736680026,924.0,h229
7.422497915947678,921.0,h229
7.411030146797094,897.0,h229
7.393745378266744,862.0,h229
7.391725298074073,858.0,h229
7.390203605563403,855.0,h229
7.386122473306907,847.0,h229
7.3591522114468955,796.0,h229
7.3591522114468955,796.0,h229
7.349776630641895,779.0,h229
7.349217285576636,778.0,h229
7.3350324247634,753.0,h229
7.328642547241563,742.0,h229
7.328057331181471,741.0,h229
7.323342869579508,733.0,h229
7.321561150369016,730.0,h229
7.319772091426363,727.0,h229
7.319772091426363,727.0,h229
7.311327831720091,713.0,h229
7.296456766641861,689.0,h229
7.29519531673409,687.0,h229
7.294563215113502,686.0,h229
7.293927984879438,685.0,h229
7.292023351257005,682.0,h229
7.292023351257005,682.0,h229
7.289468546212289,678.0,h229
7.2888280480743,677.0,h229
7.285606811256931,672.0,h229
7.282363770165849,667.0,h229
7.281712699794065,666.0,h229
7.281060651907814,665.0,h229
7.271818381611661,651.0,h229
7.271818381611661,651.0,h229
7.263740192111693,639.0,h229
7.262377514487875,637.0,h229
7.262377514487875,637.0,h229
7.260326639935196,634.0,h229
7.2575777876600505,630.0,h229
7.250629779307539,620.0,h229
7.249929314026191,619.0,h229
7.249929314026191,619.0,h229
7.24852253449109,617.0,h229
7.247818659453522,616.0,h229
7.244989225051411,612.0,h229
7.244279595407225,611.0,h229
7.2363886085887925,600.0,h229
7.20219396510999,597.0,h229
7.232754768634399,595.0,h229
7.22166717657151,580.0,h229
7.219414232630257,577.0,h229
7.214377525654226,573.0,h229
7.214875624530175,571.0,h229
7.204871204888445,558.0,h229
7.1993903702512325,551.0,h229
7.197809661344223,549.0,h229
7.194633652410665,545.0,h229
7.188213910465719,537.0,h229
7.1783984615873235,525.0,h229
7.1783984615873235,525.0,h229
7.177568241223723,524.0,h229
7.170044513849093,515.0,h229
7.168356034879321,513.0,h229
7.164102915818921,508.0,h229
7.162388143974675,506.0,h229
7.159807732969431,503.0,h229
7.154594370593058,497.0,h229
7.15108472218308,493.0,h229
7.145768042518319,487.0,h229
7.145768042518319,487.0,h229
7.141286686370957,482.0,h229
7.137667374119031,478.0,h229
7.134932161499288,475.0,h229
7.124755208416635,464.0,h229
7.119104057678409,458.0,h229
7.1181555599111075,457.0,h229
7.117201670348854,456.0,h229
7.1016920964816554,440.0,h229
7.1016920964816554,440.0,h229
7.098719850448574,437.0,h229
7.093722784998096,432.0,h229
7.089682610937575,428.0,h229
7.085604498555268,424.0,h229
7.084579852359802,423.0,h229
7.083549200073655,422.0,h229
7.081487728589675,420.0,h229
7.075240292332898,414.0,h229
7.075240292332898,414.0,h229
7.072080706776855,411.0,h229
7.071023611964737,410.0,h229
7.068897965995729,408.0,h229
7.067833086234314,407.0,h229
7.058122215782914,398.0,h229
7.057030549967836,397.0,h229
7.054835123697048,395.0,h229
7.054835123697048,395.0,h229
7.0448257988213125,386.0,h229
7.0448257988213125,386.0,h229
7.035729838034267,378.0,h229
7.035729838034267,378.0,h229
7.035729838034267,378.0,h229
7.034580332686892,377.0,h229
7.033427776713536,376.0,h229
7.033427776713536,376.0,h229
7.03110940510633,374.0,h229
7.026439286594144,370.0,h229
7.026439286594144,370.0,h229
7.02408731337135,368.0,h229
7.0229024130940125,367.0,h229
7.019340652597946,364.0,h229
7.01574525118289,361.0,h229
7.014541538950471,360.0,h229
7.01333448117441,359.0,h229
7.012119835804513,358.0,h229
7.00968880020448,356.0,h229
7.008468160240141,355.0,h229
7.007239808713795,354.0,h229
7.006012256338657,353.0,h229
7.002304322566113,350.0,h229
7.001062720179375,349.0,h229
6.999817558002099,348.0,h229
6.998567944106143,347.0,h229
6.996057439353275,345.0,h229
6.9909924688017835,341.0,h229
6.98971716464835,340.0,h229
6.98971716464835,340.0,h229
6.988438104536883,339.0,h229
6.985868178827879,337.0,h229
6.981984775663765,334.0,h229
6.981984775663765,334.0,h229
6.980682704130084,333.0,h229
6.980682704130084,333.0,h229
6.980682704130084,333.0,h229
6.979376261658316,332.0,h229
6.976752443523311,330.0,h229
6.975434106357586,329.0,h229
6.974112216050687,328.0,h229
6.972785827554107,327.0,h229
6.970121765940331,325.0,h229
6.96474316779693,321.0,h229
6.960665286481712,318.0,h229
6.960665286481712,318.0,h229
6.955168017476113,314.0,h229
6.953782879251177,313.0,h229
6.953782879251177,313.0,h229
6.9523928245206905,312.0,h229
6.950998792492396,311.0,h229
6.949599783643558,310.0,h229
6.949599783643558,310.0,h229
6.948196742861674,309.0,h229
6.948196742861674,309.0,h229
6.946789154692219,308.0,h229
6.945376497060782,307.0,h229
6.943959723498785,306.0,h229
6.943959723498785,306.0,h229
6.943959723498785,306.0,h229
6.942538312947913,305.0,h229
6.941111737593782,304.0,h229
6.93968095976483,303.0,h229
6.935359620912412,300.0,h229
6.935359620912412,300.0,h229
6.935359620912412,300.0,h229
6.933909734875918,299.0,h229
6.932454484821275,298.0,h229
6.930994851145845,297.0,h229
6.929529784390668,296.0,h229
6.929529784390668,296.0,h229
6.928060271121546,295.0,h229
6.926585768603932,294.0,h229
6.922131464290577,291.0,h229
6.922131464290577,291.0,h229
6.920636138163654,290.0,h229
6.917631000949977,288.0,h229
6.9161200715146425,287.0,h229
6.914604395797365,286.0,h229
6.911556550072848,284.0,h229
6.906944565928613,281.0,h229
6.902283078716257,278.0,h229
6.902283078716257,278.0,h229
6.902283078716257,278.0,h229
6.902283078716257,278.0,h229
6.90071824624486,277.0,h229
6.899147207217667,276.0,h229
6.894400808313139,273.0,h229
6.894400808313139,273.0,h229
6.894400808313139,273.0,h229
6.892807262815284,272.0,h229
6.892807262815284,272.0,h229
6.892807262815284,272.0,h229
6.887990678046029,269.0,h229
6.887990678046029,269.0,h229
6.887990678046029,269.0,h229
6.887990678046029,269.0,h229
6.886372829240793,268.0,h229
6.884749497311868,267.0,h229
6.87819422774561,263.0,h229
6.876539399744896,262.0,h229
6.874878821393799,261.0,h229
6.8715379103850145,259.0,h229
6.869858060435208,258.0,h229
6.8681716875913725,257.0,h229
6.866478150382,256.0,h229
6.863071729620448,254.0,h229
6.863071729620448,254.0,h229
6.863071729620448,254.0,h229
6.863071729620448,254.0,h229
6.857911772426921,251.0,h229
6.856178274066133,250.0,h229
6.856178274066133,250.0,h229
6.854437828660412,249.0,h229
6.854437828660412,249.0,h229
6.854437828660412,249.0,h229
6.852689770635502,248.0,h229
6.852689770635502,248.0,h229
6.850935260279119,247.0,h229
6.849173633098827,246.0,h229
6.849173633098827,246.0,h229
6.847404213988974,245.0,h229
6.845628176007112,244.0,h229
6.843844845121583,243.0,h229
6.843844845121583,243.0,h229
6.842053536407177,242.0,h229
6.842053536407177,242.0,h229
6.842053536407177,242.0,h229
6.840255435953973,241.0,h229
6.838449859900891,240.0,h229
6.838449859900891,240.0,h229
6.83663611320151,239.0,h229
6.834815395248286,238.0,h229
6.834815395248286,238.0,h229
6.834815395248286,238.0,h229
6.834815395248286,238.0,h229
6.834815395248286,238.0,h229
6.83115025811349,236.0,h229
6.82930634642033,235.0,h229
6.82930634642033,235.0,h229
6.823726516184844,232.0,h229
6.821850090815528,231.0,h229
6.821850090815528,231.0,h229
6.819966180297594,230.0,h229
6.8180740620144284,229.0,h229
6.808486456525937,224.0,h229
6.808486456525937,224.0,h229
6.806542865371217,223.0,h229
6.804591218050427,222.0,h229
6.804591218050427,222.0,h229
6.804591218050427,222.0,h229
6.800660726291882,220.0,h229
6.800660726291882,220.0,h229
6.800660726291882,220.0,h229
6.7986824050886785,219.0,h229
6.7986824050886785,219.0,h229
6.796695030877587,218.0,h229
6.796695030877587,218.0,h229
6.794697823657815,217.0,h229
6.794697823657815,217.0,h229
6.792692089344057,216.0,h229
6.792692089344057,216.0,h229
6.790677048802975,215.0,h229
6.788651908741248,214.0,h229
6.7804577329256945,210.0,h229
6.778384259237147,209.0,h229
6.778384259237147,209.0,h229
6.776301565465009,208.0,h229
6.776301565465009,208.0,h229
6.7699921412008734,205.0,h229
6.7699921412008734,205.0,h229
6.767868711498571,204.0,h229
6.767868711498571,204.0,h229
6.76573410369611,203.0,h229
6.76573410369611,203.0,h229
6.7614346568040675,201.0,h229
6.7614346568040675,201.0,h229
6.7614346568040675,201.0,h229
6.7592681098600504,200.0,h229
6.7592681098600504,200.0,h229
6.7592681098600504,200.0,h229
6.7570914603308605,199.0,h229
6.7549038466320965,198.0,h229
6.752704390245341,197.0,h229
6.7482725510992605,195.0,h229
6.746039945444566,194.0,h229
6.741539216901224,192.0,h229
6.739271635808273,191.0,h229
6.73699215282725,190.0,h229
6.711479065178336,188.0,h229
6.732396172563388,188.0,h229
6.7300802179879105,187.0,h229
6.7254101082172015,185.0,h229
6.723056495980657,184.0,h229
6.723056495980657,184.0,h229
6.723056495980657,184.0,h229
6.723056495980657,184.0,h229
6.720689232844158,183.0,h229
6.720689232844158,183.0,h229
6.715916476051371,181.0,h229
6.715916476051371,181.0,h229
6.715916476051371,181.0,h229
6.713510703298285,180.0,h229
6.713510703298285,180.0,h229
6.711091529506037,179.0,h229
6.711091529506037,179.0,h229
6.711091529506037,179.0,h229
6.711091529506037,179.0,h229
6.711091529506037,179.0,h229
6.711091529506037,179.0,h229
6.711091529506037,179.0,h229
6.708657955113754,178.0,h229
6.708657955113754,178.0,h229
6.708657955113754,178.0,h229
6.708657955113754,178.0,h229
6.70621152150519,177.0,h229
6.70621152150519,177.0,h229
6.703751228731508,176.0,h229
6.703751228731508,176.0,h229
6.701276054883741,175.0,h229
6.698787562338118,174.0,h229
6.69123448542689,171.0,h229
6.688687613684158,170.0,h229
6.688687613684158,170.0,h229
6.686124823283058,169.0,h229
6.686124823283058,169.0,h229
6.683547719917637,168.0,h229
6.683547719917637,168.0,h229
6.683547719917637,168.0,h229
6.683547719917637,168.0,h229
6.680954327310971,167.0,h229
6.680954327310971,167.0,h229
6.6757224478593296,165.0,h229
6.673081759417064,164.0,h229
6.67042584382539,163.0,h229
6.67042584382539,163.0,h229
6.67042584382539,163.0,h229
6.667753586065902,162.0,h229
6.667753586065902,162.0,h229
6.667753586065902,162.0,h229
6.665063844664552,161.0,h229
6.665063844664552,161.0,h229
6.659635766282987,159.0,h229
6.659635766282987,159.0,h229
6.654138021812131,157.0,h229
6.654138021812131,157.0,h229
6.651363313465452,156.0,h229
6.651363313465452,156.0,h229
6.651363313465452,156.0,h229
6.651363313465452,156.0,h229
6.651363313465452,156.0,h229
6.651363313465452,156.0,h229
6.651363313465452,156.0,h229
6.651363313465452,156.0,h229
6.651363313465452,156.0,h229
6.648569787979577,155.0,h229
6.648569787979577,155.0,h229
6.645759159028238,154.0,h229
6.645759159028238,154.0,h229
6.645759159028238,154.0,h229
6.642930221945598,153.0,h229
6.642930221945598,153.0,h229
6.642930221945598,153.0,h229
6.642930221945598,153.0,h229
6.642930221945598,153.0,h229
6.640081741929801,152.0,h229
6.637215457007143,151.0,h229
6.637215457007143,151.0,h229
6.637215457007143,151.0,h229
6.637215457007143,151.0,h229
6.637215457007143,151.0,h229
6.634329121254924,150.0,h229
6.634329121254924,150.0,h229
6.634329121254924,150.0,h229
6.631424489157293,149.0,h229
6.631424489157293,149.0,h229
6.631424489157293,149.0,h229
6.628500299530665,148.0,h229
6.628500299530665,148.0,h229
6.628500299530665,148.0,h229
6.62555525866094,147.0,h229
6.62555525866094,147.0,h229
6.622591146032997,146.0,h229
6.622591146032997,146.0,h229
6.622591146032997,146.0,h229
6.622591146032997,146.0,h229
6.619606663871923,145.0,h229
6.619606663871923,145.0,h229
6.616600480292924,144.0,h229
6.616600480292924,144.0,h229
6.613574400133384,143.0,h229
6.613574400133384,143.0,h229
6.613574400133384,143.0,h229
6.613574400133384,143.0,h229
6.610527086795932,142.0,h229
6.610527086795932,142.0,h229
6.6074571678734815,141.0,h229
6.6074571678734815,141.0,h229
6.604366473870013,140.0,h229
6.604366473870013,140.0,h229
6.601253626929611,139.0,h229
6.601253626929611,139.0,h229
6.598117211553686,138.0,h229
6.598117211553686,138.0,h229
6.594959084179217,137.0,h229
6.594959084179217,137.0,h229
6.594959084179217,137.0,h229
6.591776711276067,136.0,h229
6.591776711276067,136.0,h229
6.591776711276067,136.0,h229
6.591776711276067,136.0,h229
6.591776711276067,136.0,h229
6.591776711276067,136.0,h229
6.588571966689985,135.0,h229
6.588571966689985,135.0,h229
6.588571966689985,135.0,h229
6.588571966689985,135.0,h229
6.588571966689985,135.0,h229
6.585343397748386,134.0,h229
6.585343397748386,134.0,h229
6.585343397748386,134.0,h229
6.582089510745182,133.0,h229
6.582089510745182,133.0,h229
6.582089510745182,133.0,h229
6.582089510745182,133.0,h229
6.578812205763461,132.0,h229
6.578812205763461,132.0,h229
6.578812205763461,132.0,h229
6.578812205763461,132.0,h229
6.578812205763461,132.0,h229
6.578812205763461,132.0,h229
6.575509981172343,131.0,h229
6.575509981172343,131.0,h229
6.572181292043579,130.0,h229
6.572181292043579,130.0,h229
6.572181292043579,130.0,h229
6.572181292043579,130.0,h229
6.5688280647712265,129.0,h229
6.5688280647712265,129.0,h229
6.5688280647712265,129.0,h229
6.5688280647712265,129.0,h229
6.5688280647712265,129.0,h229
6.565448745334913,128.0,h229
6.565448745334913,128.0,h229
6.565448745334913,128.0,h229
6.562041733956467,127.0,h229
6.562041733956467,127.0,h229
6.562041733956467,127.0,h229
6.562041733956467,127.0,h229
6.562041733956467,127.0,h229
6.562041733956467,127.0,h229
6.5586089833093375,126.0,h229
6.5586089833093375,126.0,h229
6.5586089833093375,126.0,h229
6.55514888319373,125.0,h229
6.55514888319373,125.0,h229
6.55514888319373,125.0,h229
6.55514888319373,125.0,h229
6.55514888319373,125.0,h229
6.551659774971521,124.0,h229
6.551659774971521,124.0,h229
6.548143637434846,123.0,h229
6.548143637434846,123.0,h229
6.548143637434846,123.0,h229
6.548143637434846,123.0,h229
6.548143637434846,123.0,h229
6.544597560678874,122.0,h229
6.544597560678874,122.0,h229
6.544597560678874,122.0,h229
6.544597560678874,122.0,h229
6.541023540743196,121.0,h229
6.541023540743196,121.0,h229
6.541023540743196,121.0,h229
6.541023540743196,121.0,h229
6.5374198642369095,120.0,h229
6.5374198642369095,120.0,h229
6.5374198642369095,120.0,h229
6.5374198642369095,120.0,h229
6.53378476429838,119.0,h229
6.53378476429838,119.0,h229
6.53378476429838,119.0,h229
6.5301202624495085,118.0,h229
6.526424576857152,117.0,h229
6.526424576857152,117.0,h229
6.526424576857152,117.0,h229
6.522695868805257,116.0,h229
6.522695868805257,116.0,h229
6.5189361846336125,115.0,h229
6.5189361846336125,115.0,h229
6.515143668470286,114.0,h229
6.515143668470286,114.0,h229
6.515143668470286,114.0,h229
6.515143668470286,114.0,h229
6.515143668470286,114.0,h229
6.515143668470286,114.0,h229
6.507456460861956,112.0,h229
6.507456460861956,112.0,h229
6.507456460861956,112.0,h229
6.507456460861956,112.0,h229
6.507456460861956,112.0,h229
6.503561903458017,111.0,h229
6.503561903458017,111.0,h229
6.503561903458017,111.0,h229
6.503561903458017,111.0,h229
6.499630730627901,110.0,h229
6.499630730627901,110.0,h229
6.499630730627901,110.0,h229
6.495665035213606,109.0,h229
6.495665035213606,109.0,h229
6.495665035213606,109.0,h229
6.495665035213606,109.0,h229
6.495665035213606,109.0,h229
6.495665035213606,109.0,h229
6.491661393688889,108.0,h229
6.491661393688889,108.0,h229
6.491661393688889,108.0,h229
6.491661393688889,108.0,h229
6.491661393688889,108.0,h229
6.491661393688889,108.0,h229
6.491661393688889,108.0,h229
6.491661393688889,108.0,h229
6.491661393688889,108.0,h229
6.491661393688889,108.0,h229
6.487621913077267,107.0,h229
6.487621913077267,107.0,h229
6.487621913077267,107.0,h229
6.487621913077267,107.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.483544507227306,106.0,h229
6.479427017270927,105.0,h229
6.479427017270927,105.0,h229
6.479427017270927,105.0,h229
6.479427017270927,105.0,h229
6.479427017270927,105.0,h229
6.479427017270927,105.0,h229
6.479427017270927,105.0,h229
6.475271569801028,104.0,h229
6.475271569801028,104.0,h229
6.475271569801028,104.0,h229
6.475271569801028,104.0,h229
6.471075977455653,103.0,h229
6.471075977455653,103.0,h229
6.471075977455653,103.0,h229
6.471075977455653,103.0,h229
6.471075977455653,103.0,h229
6.471075977455653,103.0,h229
6.466837974667767,102.0,h229
6.466837974667767,102.0,h229
6.462559705045169,101.0,h229
6.462559705045169,101.0,h229
6.462559705045169,101.0,h229
6.462559705045169,101.0,h229
6.462559705045169,101.0,h229
6.458238870185673,100.0,h229
6.458238870185673,100.0,h229
6.458238870185673,100.0,h229
6.4538730873418695,99.0,h229
6.4538730873418695,99.0,h229
6.4538730873418695,99.0,h229
6.4538730873418695,99.0,h229
6.4538730873418695,99.0,h229
6.4538730873418695,99.0,h229
6.4538730873418695,99.0,h229
6.44946451388427,98.0,h229
6.44946451388427,98.0,h229
6.44946451388427,98.0,h229
6.44946451388427,98.0,h229
6.44946451388427,98.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.445010729151108,97.0,h229
6.440509221237242,96.0,h229
6.440509221237242,96.0,h229
6.440509221237242,96.0,h229
6.440509221237242,96.0,h229
6.440509221237242,96.0,h229
6.440509221237242,96.0,h229
6.435962157163269,95.0,h229
6.435962157163269,95.0,h229
6.435962157163269,95.0,h229
6.435962157163269,95.0,h229
6.435962157163269,95.0,h229
6.431365372654089,94.0,h229
6.431365372654089,94.0,h229
6.431365372654089,94.0,h229
6.431365372654089,94.0,h229
6.431365372654089,94.0,h229
6.431365372654089,94.0,h229
6.431365372654089,94.0,h229
6.431365372654089,94.0,h229
6.426721038363221,93.0,h229
6.426721038363221,93.0,h229
6.426721038363221,93.0,h229
6.426721038363221,93.0,h229
6.426721038363221,93.0,h229
6.426721038363221,93.0,h229
6.426721038363221,93.0,h229
6.422026500316676,92.0,h229
6.422026500316676,92.0,h229
6.422026500316676,92.0,h229
6.422026500316676,92.0,h229
6.422026500316676,92.0,h229
6.422026500316676,92.0,h229
6.422026500316676,92.0,h229
6.422026500316676,92.0,h229
6.422026500316676,92.0,h229
6.422026500316676,92.0,h229
6.4172789997541635,91.0,h229
6.4172789997541635,91.0,h229
6.4172789997541635,91.0,h229
6.4172789997541635,91.0,h229
6.4172789997541635,91.0,h229
6.4172789997541635,91.0,h229
6.4172789997541635,91.0,h229
6.4172789997541635,91.0,h229
6.4172789997541635,91.0,h229
6.412480707634304,90.0,h229
6.412480707634304,90.0,h229
6.412480707634304,90.0,h229
6.412480707634304,90.0,h229
6.412480707634304,90.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.4076288088765185,89.0,h229
6.402720373987717,88.0,h229
6.402720373987717,88.0,h229
6.402720373987717,88.0,h229
6.402720373987717,88.0,h229
6.402720373987717,88.0,h229
6.402720373987717,88.0,h229
6.402720373987717,88.0,h229
6.397757566674136,87.0,h229
6.397757566674136,87.0,h229
6.397757566674136,87.0,h229
6.397757566674136,87.0,h229
6.397757566674136,87.0,h229
6.397757566674136,87.0,h229
6.397757566674136,87.0,h229
6.392737391753789,86.0,h229
6.392737391753789,86.0,h229
6.392737391753789,86.0,h229
6.392737391753789,86.0,h229
6.392737391753789,86.0,h229
6.392737391753789,86.0,h229
6.387656728620143,85.0,h229
6.387656728620143,85.0,h229
6.387656728620143,85.0,h229
6.387656728620143,85.0,h229
6.387656728620143,85.0,h229
6.387656728620143,85.0,h229
6.387656728620143,85.0,h229
6.387656728620143,85.0,h229
6.387656728620143,85.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.382517724253656,84.0,h229
6.3773171811609055,83.0,h229
6.3773171811609055,83.0,h229
6.3773171811609055,83.0,h229
6.372051763753083,82.0,h229
6.372051763753083,82.0,h229
6.372051763753083,82.0,h229
6.372051763753083,82.0,h229
6.372051763753083,82.0,h229
6.372051763753083,82.0,h229
6.372051763753083,82.0,h229
6.372051763753083,82.0,h229
6.372051763753083,82.0,h229
6.372051763753083,82.0,h229
6.366723590401921,81.0,h229
6.366723590401921,81.0,h229
6.366723590401921,81.0,h229
6.366723590401921,81.0,h229
6.366723590401921,81.0,h229
6.366723590401921,81.0,h229
6.366723590401921,81.0,h229
6.366723590401921,81.0,h229
6.366723590401921,81.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.361329235171925,80.0,h229
6.355865119361029,79.0,h229
6.355865119361029,79.0,h229
6.355865119361029,79.0,h229
6.355865119361029,79.0,h229
6.355865119361029,79.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.3503333178014705,78.0,h229
6.344728181558344,77.0,h229
6.344728181558344,77.0,h229
6.344728181558344,77.0,h229
6.344728181558344,77.0,h229
6.344728181558344,77.0,h229
6.344728181558344,77.0,h229
6.344728181558344,77.0,h229
6.344728181558344,77.0,h229
6.344728181558344,77.0,h229
6.344728181558344,77.0,h229
6.339051746265819,76.0,h229
6.339051746265819,76.0,h229
6.339051746265819,76.0,h229
6.339051746265819,76.0,h229
6.3333001335773735,75.0,h229
6.3333001335773735,75.0,h229
6.3333001335773735,75.0,h229
6.3333001335773735,75.0,h229
6.3333001335773735,75.0,h229
6.3333001335773735,75.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.327469282258125,74.0,h229
6.321561150369016,73.0,h229
6.321561150369016,73.0,h229
6.321561150369016,73.0,h229
6.321561150369016,73.0,h229
6.321561150369016,73.0,h229
6.321561150369016,73.0,h229
6.321561150369016,73.0,h229
6.321561150369016,73.0,h229
6.321561150369016,73.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.3155715346144525,72.0,h229
6.309496026357168,71.0,h229
6.309496026357168,71.0,h229
6.309496026357168,71.0,h229
6.309496026357168,71.0,h229
6.309496026357168,71.0,h229
6.309496026357168,71.0,h229
6.309496026357168,71.0,h229
6.309496026357168,71.0,h229
